Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
3066.a1.txt,1717.99,1053.485,810.373,615.883,1,1,2,617
3067.a1.txt,1528.822,1203.008,726.817,476.19,5,0,0,399
3068.a1.txt,1487.414,1327.231,755.149,640.732,0,3,0,437
3072.a1.txt,1338.29,1375.465,762.082,669.145,0,2,0,538
4011.a1.txt,1295.455,1386.364,613.636,772.727,0,0,0,440
4013.a1.txt,1315.28,1353.965,657.64,618.956,0,3,0,517
4014.a1.txt,1321.499,1400.394,355.03,433.925,1,6,2,507
4042.a1.txt,1208.333,1229.167,645.833,583.333,0,3,1,480
4043.a1.txt,1277.89,1359.026,669.371,669.371,0,4,0,493
4045.a1.txt,1565.558,1076.321,763.209,391.389,0,0,0,511
5005.a1.txt,1317.158,1473.137,675.91,675.91,0,4,0,577
5015.a1.txt,1205.674,1252.955,591.017,449.173,0,1,0,423
5022.a1.txt,1451.991,1288.056,491.803,749.415,2,0,0,427
5031.a1.txt,1268.817,1182.796,774.194,881.72,2,0,0,465
